System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:42:03:464, 28489615638378,  150.968,    3.000,  800,   1.855, 299.216,  83.116,   0.267,  57.055,  15.849, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:04:466, 28492114838790,  151.970,    1.000,  800,   1.779, 300.999,  83.611,   0.210,  57.265,  15.907, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:05:468, 28494613962240,  152.972,    1.000,  800,   1.757, 302.759,  84.100,   0.197,  57.463,  15.962, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:06:470, 28497112920415,  153.974,    1.000,  800,   1.773, 304.536,  84.593,   0.204,  57.667,  16.019, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:07:472, 28499612027903,  154.976,    3.000,  800,   1.945, 306.484,  85.135,   0.348,  58.015,  16.115, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:08:474, 28502111606515,  155.978,    1.000,  800,   1.757, 308.245,  85.624,   0.197,  58.213,  16.170, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:09:476, 28504610544415,  156.980,    2.000,  800,   1.908, 310.157,  86.155,   0.299,  58.512,  16.253, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:10:478, 28507109552115,  157.982,    1.000,  800,   1.734, 311.894,  86.637,   0.178,  58.690,  16.303, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:11:480, 28509609194140,  158.984,    1.000,  800,   1.696, 313.593,  87.109,   0.152,  58.843,  16.345, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:12:483, 28512111853578,  159.987,    1.000,  800,   1.729, 315.328,  87.591,   0.179,  59.023,  16.395, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:13:494, 28514632162390,  160.998,    3.000,  800,   1.916, 317.264,  88.129,   0.326,  59.352,  16.487, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:14:496, 28517131277940,  162.000,    3.000,  800,   1.802, 319.069,  88.630,   0.235,  59.587,  16.552, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:15:498, 28519630319790,  163.001,    2.000,  800,   1.771, 320.843,  89.123,   0.211,  59.798,  16.611, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:16:514, 28522166459790,  164.018,    2.000,  800,   1.883, 322.757,  89.655,   0.282,  60.085,  16.690, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:17:516, 28524665429040,  165.020,    3.000,  800,   1.831, 324.592,  90.164,   0.253,  60.338,  16.760, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:18:518, 28527164364578,  166.022,    2.000,  800,   1.792, 326.388,  90.663,   0.227,  60.566,  16.824, 37,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:19:520, 28529663202065,  167.024,    1.000,  800,   1.709, 328.100,  91.139,   0.166,  60.732,  16.870, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:20:522, 28532162484190,  168.026,    1.000,  800,   1.724, 329.827,  91.619,   0.172,  60.905,  16.918, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:21:524, 28534661419690,  169.028,    4.000,  800,   1.979, 331.810,  92.169,   0.367,  61.272,  17.020, 40,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:22:526, 28537160520428,  170.029,    1.000,  800,   1.717, 333.530,  92.647,   0.171,  61.444,  17.068, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:23:535, 28539678676353,  171.039,    1.000,  800,   1.806, 335.354,  93.154,   0.232,  61.678,  17.133, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:24:537, 28542177742265,  172.041,    2.000,  800,   1.861, 337.218,  93.672,   0.265,  61.943,  17.207, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:25:540, 28544680384578,  173.044,    1.000,  800,   1.765, 338.988,  94.163,   0.203,  62.147,  17.263, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:26:542, 28547179486053,  174.046,    1.000,  800,   1.747, 340.739,  94.650,   0.189,  62.336,  17.315, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:27:544, 28549678402478,  175.048,    1.000,  800,   1.730, 342.472,  95.131,   0.177,  62.513,  17.365, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:28:549, 28552185900190,  176.053,    4.000,  800,   1.940, 344.422,  95.673,   0.340,  62.855,  17.460, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:29:553, 28554689790415,  177.057,    1.000,  800,   1.721, 346.149,  96.153,   0.172,  63.028,  17.508, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:30:567, 28557217276715,  178.070,    2.000,  800,   1.747, 347.920,  96.644,   0.190,  63.220,  17.561, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:31:613, 28559826717538,  179.116,    2.000,  800,   1.918, 349.926,  97.202,   0.308,  63.542,  17.651, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:32:628, 28562358868340,  180.132,    1.000,  800,   1.755, 351.708,  97.697,   0.192,  63.737,  17.705, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:33:646, 28564898458528,  181.150,    1.000,  800,   1.754, 353.494,  98.193,   0.194,  63.935,  17.760, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:34:648, 28567397296590,  182.152,    1.000,  800,   1.756, 355.253,  98.681,   0.196,  64.131,  17.814, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:35:650, 28569896302290,  183.153,    3.000,  800,   1.934, 357.191,  99.220,   0.339,  64.470,  17.908, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:36:652, 28572395261178,  184.155,    1.000,  800,   1.725, 358.919,  99.700,   0.177,  64.648,  17.958, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:37:653, 28574894127840,  185.157,    1.000,  800,   1.690, 360.612, 100.170,   0.151,  64.799,  18.000, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:38:655, 28577393525128,  186.159,    2.000,  800,   1.914, 362.530, 100.703,   0.306,  65.106,  18.085, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:39:657, 28579892468553,  187.161,    0.000,  800,   1.713, 364.246, 101.179,   0.163,  65.269,  18.130, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:40:659, 28582391383990,  188.163,    1.000,  800,   1.716, 365.965, 101.657,   0.171,  65.441,  18.178, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:41:661, 28584890203353,  189.165,    1.000,  800,   1.733, 367.701, 102.139,   0.179,  65.621,  18.228, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:42:663, 28587389104790,  190.166,    3.000,  800,   1.909, 369.613, 102.670,   0.322,  65.943,  18.318, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:43:665, 28589889321765,  191.169,    1.000,  800,   1.725, 371.343, 103.151,   0.178,  66.121,  18.367, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:44:667, 28592388195253,  192.171,    1.000,  800,   1.741, 373.087, 103.635,   0.186,  66.307,  18.419, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:45:674, 28594900341128,  193.178,    2.000,  800,   1.892, 374.993, 104.165,   0.290,  66.599,  18.500, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:46:676, 28597399219340,  194.180,    4.000,  800,   1.932, 376.928, 104.702,   0.348,  66.947,  18.597, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:47:678, 28599898140003,  195.181,    1.000,  800,   1.749, 378.680, 105.189,   0.194,  67.142,  18.651, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:48:691, 28602425598165,  196.195,    4.000,  800,   1.820, 380.525, 105.701,   0.251,  67.396,  18.721, 44,  0,   0.001,   0.196,   0.055,  25.000,  350,   0.000
14:42:49:712, 28604971539528,  197.215,    0.000,  800,   1.756, 382.317, 106.199,   0.202,  67.603,  18.779, 40,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:50:719, 28607485431153,  198.223,    4.000,  800,   1.957, 384.289, 106.747,   0.354,  67.959,  18.878, 40,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:51:721, 28609984395053,  199.225,    1.000,  800,   1.719, 386.011, 107.225,   0.171,  68.131,  18.925, 40,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:52:731, 28612503397628,  200.235,    1.000,  800,   1.793, 387.822, 107.728,   0.224,  68.357,  18.988, 43,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:53:733, 28615002380915,  201.237,    1.000,  800,   1.765, 389.590, 108.219,   0.201,  68.558,  19.044, 41,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:54:735, 28617501328265,  202.239,    1.000,  800,   1.757, 391.350, 108.708,   0.201,  68.759,  19.100, 40,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:55:737, 28620000403790,  203.241,    1.000,  800,   1.729, 393.082, 109.190,   0.180,  68.939,  19.150, 41,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:56:739, 28622499373240,  204.242,    0.000,  800,   1.696, 394.782, 109.662,   0.154,  69.093,  19.193, 40,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:57:743, 28625004011528,  205.247,    4.000,  800,   1.965, 396.755, 110.210,   0.363,  69.458,  19.294, 43,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:58:745, 28627502904290,  206.248,    1.000,  800,   1.707, 398.466, 110.685,   0.163,  69.621,  19.339, 39,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:42:59:756, 28630026546440,  207.260,    1.000,  800,   1.742, 400.228, 111.174,   0.189,  69.812,  19.392, 41,  0,   0.000,   0.196,   0.055,  25.000,  350,   0.000
14:43:00:765, 28632541363999,  208.268,    8.000, 1200,   2.184, 402.430, 111.786,   0.513,  70.329,  19.536, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:01:768, 28635044828878,  209.272,    0.000,  800,   1.661, 404.097, 112.249,   0.125,  70.454,  19.571, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:02:770, 28637544299740,  210.274,    1.000,  800,   1.734, 405.834, 112.732,   0.181,  70.636,  19.621, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:03:772, 28640043085140,  211.276,    1.000,  800,   1.709, 407.547, 113.207,   0.165,  70.801,  19.667, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:04:774, 28642542033003,  212.278,    3.000,  800,   1.935, 409.485, 113.746,   0.337,  71.139,  19.761, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:05:776, 28645041242790,  213.280,    1.000,  800,   1.727, 411.215, 114.227,   0.180,  71.319,  19.811, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:06:778, 28647540183365,  214.281,    1.000,  800,   1.707, 412.926, 114.702,   0.165,  71.484,  19.857, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:07:779, 28650038986065,  215.283,    2.000,  800,   1.899, 414.829, 115.230,   0.298,  71.782,  19.940, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:08:781, 28652537978678,  216.285,    1.000,  800,   1.713, 416.545, 115.707,   0.165,  71.948,  19.985, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:09:783, 28655036853828,  217.287,    1.000,  800,   1.716, 418.264, 116.184,   0.172,  72.120,  20.033, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:10:785, 28657535752290,  218.289,    1.000,  800,   1.698, 419.965, 116.657,   0.156,  72.276,  20.077, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:11:787, 28660034759890,  219.291,    3.000,  800,   1.945, 421.913, 117.198,   0.344,  72.621,  20.173, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:12:789, 28662533646115,  220.292,    1.000,  800,   1.737, 423.653, 117.681,   0.187,  72.809,  20.225, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:13:790, 28665032535740,  221.294,    1.000,  800,   1.703, 425.359, 118.155,   0.161,  72.970,  20.269, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:14:792, 28667531502428,  222.296,    2.000,  800,   1.935, 427.298, 118.694,   0.321,  73.292,  20.359, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:15:794, 28670030364015,  223.298,    1.000,  800,   1.700, 429.001, 119.167,   0.157,  73.449,  20.403, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:16:796, 28672529326853,  224.300,    1.000,  800,   1.733, 430.737, 119.649,   0.183,  73.633,  20.454, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:17:798, 28675028084528,  225.302,    1.000,  800,   1.709, 432.450, 120.125,   0.163,  73.796,  20.499, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:18:801, 28677530765523,  226.305,    2.000, 1500,   1.827, 434.282, 120.634,   0.251,  74.048,  20.569, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:19:802, 28680027952953,  227.306,    3.000,  800,   1.859, 436.143, 121.151,   0.280,  74.328,  20.647, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:20:809, 28682539049175,  228.313,    1.000,  800,   1.716, 437.871, 121.631,   0.169,  74.498,  20.694, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:21:823, 28685069159588,  229.327,    1.000,  800,   1.780, 439.677, 122.132,   0.216,  74.718,  20.755, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:22:837, 28687597706240,  230.341,    1.000,  800,   1.819, 441.521, 122.645,   0.236,  74.957,  20.822, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:23:839, 28690096589653,  231.343,    2.000,  800,   1.790, 443.314, 123.143,   0.228,  75.186,  20.885, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:24:841, 28692595553103,  232.344,    1.000,  800,   1.729, 445.046, 123.624,   0.177,  75.364,  20.934, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:25:854, 28695123131378,  233.358,    1.000,  800,   1.710, 446.779, 124.105,   0.163,  75.529,  20.980, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:26:862, 28697638486640,  234.366,    4.000,  800,   1.993, 448.789, 124.664,   0.377,  75.909,  21.086, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:27:871, 28700153279065,  235.374,    1.000,  800,   1.730, 450.533, 125.148,   0.178,  76.089,  21.136, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:28:887, 28702689553390,  236.391,    1.000,  800,   1.750, 452.313, 125.643,   0.194,  76.286,  21.191, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:29:889, 28705188281565,  237.393,    2.000,  800,   1.878, 454.195, 126.165,   0.277,  76.563,  21.267, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:30:901, 28707711326465,  238.404,    1.000,  800,   1.715, 455.930, 126.647,   0.167,  76.731,  21.314, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:31:935, 28710290780878,  239.439,    4.000,  800,   2.388, 458.400, 127.333,   0.794,  77.553,  21.542, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:32:950, 28712823789703,  240.454,    3.000,  800,   1.908, 460.338, 127.872,   0.326,  77.884,  21.634, 38,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:33:952, 28715322687278,  241.456,    4.000,  800,   1.965, 462.306, 128.418,   0.358,  78.243,  21.734, 39,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:34:954, 28717821637678,  242.458,    1.000,  800,   1.734, 464.043, 128.901,   0.186,  78.429,  21.786, 39,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:35:956, 28720320503928,  243.460,    0.000,  800,   1.718, 465.765, 129.379,   0.171,  78.600,  21.833, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:36:958, 28722819404240,  244.461,    2.000,  800,   1.910, 467.678, 129.911,   0.305,  78.906,  21.918, 39,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:37:971, 28725348258853,  245.475,    0.000,  800,   1.693, 469.394, 130.387,   0.151,  79.059,  21.961, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:38:973, 28727847200965,  246.477,   10.000,  800,   2.828, 472.227, 131.174,   1.167,  80.228,  22.286, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:39:975, 28730346002828,  247.479,    3.000,  800,   1.851, 474.082, 131.689,   0.275,  80.504,  22.362, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:40:977, 28732844947203,  248.481,    3.000,  800,   1.957, 476.042, 132.234,   0.356,  80.860,  22.461, 39,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:41:979, 28735343739778,  249.483,    1.000,  800,   1.725, 477.770, 132.714,   0.179,  81.039,  22.511, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:42:981, 28737842456565,  250.484,    1.000,  800,   1.711, 479.484, 133.190,   0.164,  81.204,  22.557, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:43:982, 28740341412328,  251.486,    2.000,  800,   1.880, 481.367, 133.713,   0.284,  81.489,  22.636, 39,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:44:984, 28742840306053,  252.488,    1.000,  800,   1.734, 483.105, 134.196,   0.180,  81.669,  22.686, 39,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:45:986, 28745339317365,  253.490,    1.000,  800,   1.729, 484.837, 134.677,   0.180,  81.849,  22.736, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:46:988, 28747838350653,  254.492,    1.000,  800,   1.706, 486.546, 135.152,   0.162,  82.011,  22.781, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:47:991, 28750339882928,  255.495,    3.000,  800,   1.902, 488.453, 135.681,   0.309,  82.321,  22.867, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:48:994, 28752842803353,  256.498,    2.000,  800,   1.829, 490.289, 136.191,   0.256,  82.578,  22.938, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:49:996, 28755341735890,  257.500,    1.000,  800,   1.706, 491.998, 136.666,   0.164,  82.742,  22.984, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:50:998, 28757841311428,  258.502,    2.000,  800,   1.844, 493.846, 137.179,   0.255,  82.998,  23.055, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:52:000, 28760340309978,  259.504,    4.000,  800,   1.938, 495.787, 137.719,   0.349,  83.347,  23.152, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:53:014, 28762868327403,  260.517,    2.000,  800,   1.753, 497.564, 138.212,   0.198,  83.548,  23.208, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:54:015, 28765367196215,  261.519,    1.000,  800,   1.709, 499.276, 138.688,   0.164,  83.713,  23.254, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:55:017, 28767866188803,  262.521,    1.000,  800,   1.723, 501.002, 139.167,   0.172,  83.885,  23.301, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:56:019, 28770365385578,  263.523,    5.000,  800,   1.987, 502.993, 139.720,   0.380,  84.265,  23.407, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:57:021, 28772864390190,  264.525,    1.000,  800,   1.717, 504.714, 140.198,   0.171,  84.436,  23.455, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:58:037, 28775397483725,  265.540,    1.000,  800,   1.756, 506.497, 140.694,   0.197,  84.636,  23.510, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:43:59:051, 28777928512615,  266.555,    2.000,  800,   1.876, 508.401, 141.222,   0.277,  84.918,  23.588, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:00:066, 28780459684040,  267.570,    2.000, 1200,   1.795, 510.222, 141.728,   0.231,  85.152,  23.653, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:01:067, 28782957393390,  268.571,    2.000,  800,   1.800, 512.024, 142.229,   0.210,  85.363,  23.712, 42,  0,   0.001,   0.197,   0.055,  25.000,  350,   0.000
14:44:02:070, 28785459029115,  269.574,    1.000,  800,   1.846, 513.875, 142.743,   0.168,  85.531,  23.759, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:03:080, 28787978389063,  270.584,    3.000,  800,   2.075, 515.971, 143.325,   0.346,  85.881,  23.856, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:04:085, 28790483420178,  271.588,    0.000,  800,   1.774, 517.753, 143.820,   0.186,  86.067,  23.908, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:05:086, 28792982436428,  272.590,    5.000,  800,   2.125, 519.882, 144.412,   0.454,  86.523,  24.034, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:06:088, 28795481437415,  273.592,    1.000,  800,   1.799, 521.684, 144.912,   0.209,  86.732,  24.092, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:07:104, 28798013895340,  274.607,    1.000,  800,   1.774, 523.486, 145.413,   0.207,  86.942,  24.151, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:08:105, 28800512780890,  275.609,    1.000,  800,   1.732, 525.221, 145.895,   0.180,  87.122,  24.201, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:09:107, 28803011608190,  276.611,    3.000,  800,   1.921, 527.145, 146.429,   0.332,  87.454,  24.293, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:10:109, 28805510519928,  277.613,    1.000,  800,   1.717, 528.866, 146.907,   0.171,  87.626,  24.341, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:11:111, 28808009382478,  278.615,    1.000,  800,   1.712, 530.580, 147.383,   0.166,  87.792,  24.387, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:12:113, 28810508369290,  279.617,    3.000,  800,   1.935, 532.519, 147.922,   0.323,  88.116,  24.477, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:13:115, 28813007317128,  280.618,    0.000,  800,   1.688, 534.210, 148.392,   0.148,  88.264,  24.518, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:14:116, 28815506159640,  281.620,    1.000,  800,   1.750, 535.963, 148.879,   0.194,  88.459,  24.572, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:15:119, 28818006325328,  282.623,    1.000,  800,   1.736, 537.703, 149.362,   0.182,  88.641,  24.623, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:16:123, 28820510060131,  283.626,    3.000,  800,   1.876, 539.585, 149.885,   0.291,  88.933,  24.704, 43,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:17:135, 28823036617765,  284.639,    1.000,  800,   1.757, 541.365, 150.379,   0.202,  89.138,  24.761, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:18:137, 28825535487890,  285.641,    1.000,  800,   1.708, 543.076, 150.855,   0.163,  89.301,  24.806, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:19:147, 28828054046203,  286.651,    2.000,  800,   1.867, 544.962, 151.378,   0.272,  89.575,  24.882, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:20:149, 28830552927053,  287.653,    1.000,  800,   1.748, 546.713, 151.865,   0.191,  89.767,  24.935, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:21:151, 28833053145140,  288.655,    1.000,  800,   1.749, 548.467, 152.352,   0.194,  89.961,  24.989, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:22:153, 28835552016103,  289.657,    1.000,  800,   1.723, 550.193, 152.832,   0.173,  90.135,  25.037, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:23:162, 28838068869815,  290.666,    0.000,  800,   1.702, 551.910, 153.308,   0.157,  90.294,  25.082, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:24:164, 28840567671428,  291.668,    3.000,  800,   1.938, 553.852, 153.848,   0.347,  90.641,  25.178, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:25:166, 28843067097778,  292.670,    0.000,  800,   1.724, 555.579, 154.328,   0.174,  90.816,  25.227, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:26:175, 28845583767350,  293.679,    1.000,  800,   1.771, 557.366, 154.824,   0.208,  91.026,  25.285, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:27:190, 28848115812065,  294.694,    1.000,  800,   1.838, 559.231, 155.342,   0.251,  91.281,  25.356, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:28:192, 28850614805778,  295.695,    1.000,  800,   1.728, 560.963, 155.823,   0.179,  91.460,  25.406, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:29:208, 28853149779103,  296.712,    1.000,  800,   1.726, 562.717, 156.310,   0.175,  91.638,  25.455, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:30:223, 28855682397640,  297.727,    1.000,  800,   1.706, 564.449, 156.791,   0.160,  91.801,  25.500, 40,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:31:238, 28858213699390,  298.742,    4.000,  800,   1.990, 566.469, 157.352,   0.383,  92.190,  25.608, 41,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
14:44:32:246, 28860726509478,  299.749,    6.000,  800,   2.309, 568.795, 157.999,   0.688,  92.883,  25.801, 42,  0,   0.000,   0.197,   0.055,  25.000,  350,   0.000
