System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:45:31:921, 29009578864432,  881.004,   49.000, 3000,   8.257,2688.246, 746.735,   5.205,1081.185, 300.329, 65,  0,   0.576,  82.368,  22.880,  25.000,  650,   0.000
14:45:32:942, 29012125280213,  882.025,   44.000, 3000,  11.426,2699.911, 749.975,   7.992,1089.344, 302.595, 66,  0,   0.757,  83.141,  23.095,  25.000,  350,   0.000
14:45:33:964, 29014673870106,  883.047,   48.000, 3000,   9.046,2709.153, 752.542,   5.791,1095.261, 304.239, 63,  0,   0.697,  83.853,  23.293,  25.000,  350,   0.000
14:45:34:987, 29017225000800,  884.070,   44.000, 1300,  11.808,2721.230, 755.897,   8.364,1103.816, 306.615, 63,  0,   0.775,  84.645,  23.513,  25.000,  350,   0.000
14:45:36:005, 29019765342623,  885.088,   44.000, 3000,  10.921,2732.352, 758.987,   7.711,1111.669, 308.797, 65,  0,   0.594,  85.251,  23.681,  25.000,  350,   0.000
14:45:37:016, 29022286451795,  886.099,   41.000, 3000,  11.648,2744.125, 762.257,   8.305,1120.063, 311.129, 67,  0,   0.707,  85.965,  23.879,  25.000,  350,   0.000
14:45:38:018, 29024785990994,  887.101,   43.000, 1300,   9.697,2753.843, 764.956,   6.531,1126.608, 312.947, 62,  0,   0.611,  86.578,  24.049,  25.000,  350,   0.000
14:45:39:024, 29027294169560,  888.106,   46.000, 3000,   9.370,2763.265, 767.574,   6.309,1132.951, 314.709, 66,  0,   0.512,  87.092,  24.192,  25.000,  650,   0.000
14:45:40:034, 29029814899867,  889.117,   45.000, 3000,  10.038,2773.409, 770.391,   6.709,1139.731, 316.592, 63,  0,   0.728,  87.828,  24.397,  25.000,  350,   0.000
14:45:41:053, 29032355242564,  890.136,   39.000, 3000,  11.310,2784.928, 773.591,   8.082,1147.962, 318.878, 68,  0,   0.630,  88.469,  24.575,  25.000,  350,   0.000
14:45:42:073, 29034901024854,  891.156,   41.000, 3000,  11.500,2796.665, 776.851,   8.213,1156.345, 321.207, 68,  0,   0.643,  89.126,  24.757,  25.000,  350,   0.000
14:45:43:083, 29037419215916,  892.166,   47.000, 2900,  10.789,2807.557, 779.877,   7.375,1163.790, 323.275, 67,  0,   0.763,  89.896,  24.971,  25.000,  350,   0.000
14:45:44:090, 29039930413076,  893.172,   44.000, 3000,  10.738,2818.367, 782.880,   7.293,1171.132, 325.314, 67,  0,   0.792,  90.694,  25.193,  25.000,  650,   0.000
14:45:45:096, 29042439363504,  894.178,   45.000, 1300,  10.095,2828.521, 785.700,   6.795,1177.967, 327.213, 63,  0,   0.676,  91.373,  25.381,  25.000,  350,   0.000
14:45:46:116, 29044984303247,  895.199,   45.000, 3000,  10.433,2839.166, 788.657,   7.170,1185.282, 329.245, 66,  0,   0.685,  92.072,  25.576,  25.000,  350,   0.000
14:45:47:136, 29047529924312,  896.219,   43.000, 2900,   9.783,2849.150, 791.431,   6.862,1192.286, 331.191, 67,  0,   0.432,  92.514,  25.698,  25.000,  350,   0.000
14:45:48:141, 29050035118392,  897.224,   38.000, 3000,  11.144,2860.343, 794.540,   8.037,1200.358, 333.433, 67,  0,   0.534,  93.050,  25.847,  25.000,  350,   0.000
14:45:49:145, 29052541205438,  898.228,   44.000, 3000,   9.533,2869.921, 797.200,   6.565,1206.954, 335.265, 66,  0,   0.483,  93.536,  25.982,  25.000,  350,   0.000
14:45:50:151, 29055048971347,  899.234,   48.000, 3000,  11.294,2881.276, 800.354,   7.764,1214.760, 337.433, 68,  0,   0.834,  94.374,  26.215,  25.000,  350,   0.000
14:45:51:172, 29057595670482,  900.255,   42.000, 3000,  11.781,2893.304, 803.696,   8.362,1223.298, 339.805, 70,  0,   0.723,  95.113,  26.420,  25.000,  350,   0.000
14:45:52:193, 29060142070468,  901.275,   46.000, 1300,  11.234,2904.772, 806.881,   7.806,1231.266, 342.018, 66,  0,   0.761,  95.889,  26.636,  25.000,  350,   0.000
14:45:53:213, 29062686709074,  902.296,   50.000, 2900,   9.830,2914.801, 809.667,   6.343,1237.738, 343.816, 67,  0,   0.832,  96.738,  26.872,  25.000,  350,   0.000
14:45:54:222, 29065203345950,  903.305,   50.000, 1900,  10.640,2925.536, 812.649,   7.212,1245.015, 345.837, 65,  0,   0.744,  97.489,  27.080,  25.000,  350,   0.000
14:45:55:241, 29067745676258,  904.324,   46.000, 1300,   9.927,2935.654, 815.460,   6.641,1251.783, 347.718, 63,  0,   0.690,  98.191,  27.275,  25.000,  350,   0.000
14:45:56:261, 29070290806128,  905.344,   50.000, 2900,   9.934,2945.791, 818.275,   6.521,1258.437, 349.566, 66,  0,   0.773,  98.980,  27.494,  25.000,  650,   0.000
14:45:57:267, 29072799459875,  906.350,   51.000, 1300,   8.764,2954.605, 820.724,   5.713,1264.183, 351.162, 64,  0,   0.503,  99.486,  27.635,  25.000,  350,   0.000
14:45:58:280, 29075326553433,  907.363,   51.000, 3000,  11.578,2966.335, 823.982,   8.036,1272.324, 353.423, 70,  0,   0.842, 100.339,  27.872,  25.000,  350,   0.000
14:45:59:303, 29077878589513,  908.386,   53.000, 1700,   8.028,2974.548, 826.263,   4.814,1277.249, 354.791, 63,  0,   0.652, 101.006,  28.057,  25.000,  350,   0.000
14:46:00:324, 29080423273882,  909.406,   52.000, 2900,   9.520,2984.261, 828.961,   6.244,1283.620, 356.561, 67,  0,   0.672, 101.691,  28.248,  25.000,  650,   0.000
14:46:01:346, 29082972584366,  910.428,   43.000, 1300,   9.573,2994.045, 831.679,   6.447,1290.208, 358.391, 64,  0,   0.588, 102.292,  28.414,  25.000,  350,   0.000
14:46:02:364, 29085513907186,  911.447,   49.000, 3000,   8.184,3002.383, 833.995,   4.954,1295.256, 359.793, 64,  0,   0.687, 102.992,  28.609,  25.000,  350,   0.000
14:46:03:371, 29088023225470,  912.453,   46.000, 3000,  12.014,3014.469, 837.353,   8.316,1303.621, 362.117, 69,  0,   0.944, 103.942,  28.873,  25.000,  350,   0.000
14:46:04:379, 29090538286950,  913.462,   46.000, 1900,   9.781,3024.331, 840.092,   6.475,1310.151, 363.931, 66,  0,   0.689, 104.636,  29.066,  25.000,  350,   0.000
14:46:05:399, 29093084865027,  914.482,   49.000, 2900,   7.701,3032.193, 842.276,   4.614,1314.861, 365.239, 69,  0,   0.560, 105.208,  29.224,  25.000,  350,   0.000
14:46:06:419, 29095626574072,  915.501,   42.000, 3000,  11.895,3044.314, 845.643,   8.295,1323.314, 367.587, 67,  0,   0.881, 106.105,  29.474,  25.000,  350,   0.000
14:46:07:440, 29098173520278,  916.523,   48.000, 3000,   9.721,3054.241, 848.400,   6.526,1329.978, 369.438, 70,  0,   0.612, 106.730,  29.647,  25.000,  350,   0.000
14:46:08:460, 29100718289435,  917.543,   49.000, 3000,   9.373,3063.803, 851.056,   6.021,1336.121, 371.145, 68,  0,   0.740, 107.485,  29.857,  25.000,  350,   0.000
14:46:09:466, 29103227962007,  918.549,   49.000, 1300,   9.358,3073.218, 853.672,   6.064,1342.223, 372.840, 65,  0,   0.691, 108.180,  30.050,  25.000,  350,   0.000
14:46:10:486, 29105772648025,  919.569,   50.000, 3000,   9.241,3082.646, 856.291,   5.960,1348.302, 374.528, 69,  0,   0.668, 108.862,  30.239,  25.000,  650,   0.000
14:46:11:492, 29108281070490,  920.575,   47.000, 2900,   9.945,3092.647, 859.069,   6.456,1354.795, 376.332, 69,  0,   0.841, 109.708,  30.474,  25.000,  650,   0.000
14:46:12:503, 29110802492550,  921.586,   46.000, 1300,   9.582,3102.334, 861.759,   6.336,1361.200, 378.111, 64,  0,   0.666, 110.381,  30.661,  25.000,  350,   0.000
14:46:13:518, 29113333609304,  922.600,   47.000, 3000,   8.622,3111.083, 864.190,   5.582,1366.864, 379.684, 68,  0,   0.516, 110.905,  30.807,  25.000,  350,   0.000
14:46:14:522, 29115839214017,  923.605,   45.000, 3000,  11.406,3122.540, 867.372,   7.987,1374.887, 381.913, 68,  0,   0.756, 111.664,  31.018,  25.000,  650,   0.000
14:46:15:543, 29118384419522,  924.625,   54.000, 3000,   9.106,3131.832, 869.953,   5.845,1380.851, 383.570, 69,  0,   0.695, 112.373,  31.215,  25.000,  350,   0.000
14:46:16:548, 29120893612130,  925.631,   48.000, 1300,   8.027,3139.906, 872.196,   5.067,1385.949, 384.986, 66,  0,   0.489, 112.865,  31.351,  25.000,  350,   0.000
14:46:17:554, 29123403335603,  926.637,   46.000, 1900,   6.792,3146.740, 874.094,   3.879,1389.852, 386.070, 64,  0,   0.480, 113.348,  31.485,  25.000,  350,   0.000
14:46:18:575, 29125947888347,  927.657,   43.000, 3000,  11.638,3158.611, 877.392,   8.358,1398.378, 388.438, 70,  0,   0.651, 114.012,  31.670,  25.000,  350,   0.000
14:46:19:596, 29128495032711,  928.679,   44.000, 3000,  12.107,3170.974, 880.826,   8.591,1407.151, 390.875, 69,  0,   0.787, 114.815,  31.893,  25.000,  350,   0.000
14:46:20:600, 29131000214484,  929.683,   50.000, 3000,   9.632,3180.648, 883.513,   6.415,1413.594, 392.665, 68,  0,   0.620, 115.438,  32.066,  25.000,  350,   0.000
14:46:21:606, 29133509001943,  930.689,   45.000, 1900,   9.452,3190.155, 886.154,   6.266,1419.895, 394.415, 66,  0,   0.597, 116.038,  32.233,  25.000,  650,   0.000
14:46:22:623, 29136046092036,  931.706,   49.000, 1300,  10.093,3200.421, 889.006,   6.762,1426.773, 396.326, 67,  0,   0.667, 116.716,  32.421,  25.000,  350,   0.000
14:46:23:647, 29138600102469,  932.730,   42.000, 3000,  11.686,3212.387, 892.330,   8.280,1435.252, 398.681, 70,  0,   0.743, 117.477,  32.633,  25.000,  650,   0.000
14:46:24:653, 29141107843018,  933.735,   47.000, 1300,   9.733,3222.172, 895.048,   6.483,1441.770, 400.492, 65,  0,   0.653, 118.133,  32.815,  25.000,  350,   0.000
14:46:25:658, 29143615613931,  934.741,   46.000, 3000,  10.481,3232.710, 897.975,   7.276,1449.085, 402.523, 68,  0,   0.585, 118.722,  32.978,  25.000,  350,   0.000
14:46:26:663, 29146124376240,  935.746,   46.000, 1300,   9.396,3242.160, 900.600,   6.320,1455.441, 404.289, 65,  0,   0.528, 119.253,  33.126,  25.000,  650,   0.000
14:46:27:682, 29148665963200,  936.765,   44.000, 3000,  11.861,3254.246, 903.957,   8.358,1463.957, 406.655, 69,  0,   0.800, 120.068,  33.352,  25.000,  350,   0.000
14:46:28:719, 29151250930987,  937.802,   43.000, 3000,  11.553,3266.219, 907.283,   8.116,1472.368, 408.991, 70,  0,   0.744, 120.839,  33.566,  25.000,  650,   0.000
14:46:29:725, 29153759238638,  938.807,   47.000, 2900,   8.760,3275.028, 909.730,   5.529,1477.928, 410.535, 66,  0,   0.662, 121.504,  33.751,  25.000,  650,   0.000
14:46:30:727, 29156260549295,  939.810,   46.000, 3000,  12.577,3287.641, 913.233,   8.808,1486.760, 412.989, 73,  0,   0.991, 122.498,  34.027,  25.000,  650,   0.000
14:46:31:731, 29158763350613,  940.813,   47.000, 3000,  11.639,3299.319, 916.477,   8.020,1494.808, 415.224, 69,  0,   0.874, 123.375,  34.271,  25.000,  350,   0.000
14:46:32:747, 29161299286504,  941.830,   47.000, 1100,  10.837,3310.336, 919.538,   7.352,1502.283, 417.301, 68,  0,   0.827, 124.216,  34.504,  25.000,  350,   0.000
14:46:33:754, 29163810437093,  942.837,   46.000, 3000,   9.636,3320.037, 922.232,   6.419,1508.745, 419.096, 70,  0,   0.643, 124.862,  34.684,  25.000,  650,   0.000
14:46:34:774, 29166355435326,  943.857,   51.000, 1300,   9.472,3329.701, 924.917,   6.155,1515.025, 420.840, 65,  0,   0.679, 125.555,  34.876,  25.000,  650,   0.000
14:46:35:797, 29168905931539,  944.880,   49.000, 3000,  10.324,3340.258, 927.849,   6.892,1522.072, 422.798, 70,  0,   0.787, 126.359,  35.100,  25.000,  350,   0.000
14:46:36:815, 29171446261031,  945.898,   43.000, 3000,  10.287,3350.735, 930.760,   7.011,1529.213, 424.781, 69,  0,   0.675, 127.047,  35.291,  25.000,  350,   0.000
14:46:37:836, 29173992502822,  946.919,   44.000, 3000,  11.034,3361.998, 933.888,   7.521,1536.890, 426.914, 72,  0,   0.822, 127.886,  35.524,  25.000,  350,   0.000
14:46:38:857, 29176538588297,  947.940,   46.000, 2900,   9.806,3372.007, 936.669,   6.547,1543.573, 428.770, 71,  0,   0.672, 128.572,  35.715,  25.000,  350,   0.000
14:46:39:863, 29179048739163,  948.946,   52.000, 1500,   8.305,3380.364, 938.990,   4.976,1548.580, 430.161, 65,  0,   0.770, 129.347,  35.930,  25.000,  350,   0.000
14:46:40:898, 29181630434069,  949.981,   46.000, 3000,  10.426,3391.155, 941.988,   6.994,1555.820, 432.172, 70,  0,   0.757, 130.130,  36.147,  25.000,  350,   0.000
14:46:41:903, 29184137705348,  950.986,   46.000, 3000,  10.059,3401.266, 944.796,   6.716,1562.570, 434.047, 70,  0,   0.698, 130.832,  36.342,  25.000,  650,   0.000
14:46:42:910, 29186649068880,  951.993,   45.000, 1900,   7.786,3409.106, 946.974,   4.646,1567.248, 435.347, 66,  0,   0.616, 131.452,  36.514,  25.000,  350,   0.000
14:46:43:932, 29189197395180,  953.015,   46.000, 1300,   9.637,3418.952, 949.709,   6.352,1573.737, 437.149, 67,  0,   0.695, 132.162,  36.712,  25.000,  650,   0.000
14:46:44:952, 29191742082288,  954.035,   41.000, 3000,  10.389,3429.550, 952.653,   7.217,1581.100, 439.194, 70,  0,   0.605, 132.780,  36.883,  25.000,  350,   0.000
14:46:45:973, 29194287694862,  955.055,   45.000, 3000,   6.151,3435.828, 954.397,   3.475,1584.646, 440.180, 68,  0,   0.346, 133.132,  36.981,  25.000,  350,   0.000
14:46:46:985, 29196813391254,  956.068,   39.000, 1300,   9.448,3445.395, 957.054,   6.434,1591.161, 441.989, 66,  0,   0.500, 133.638,  37.122,  25.000,  350,   0.000
14:46:47:991, 29199321333390,  957.073,   42.000,  800,  10.526,3455.979, 959.994,   7.523,1598.725, 444.090, 71,  0,   0.453, 134.094,  37.248,  25.000,  350,   0.000
14:46:49:002, 29201844419818,  958.085,   49.000, 3000,   9.133,3465.217, 962.560,   6.143,1604.938, 445.816, 69,  0,   0.479, 134.578,  37.383,  25.000,  350,   0.000
14:46:50:007, 29204350252681,  959.090,   42.000, 3000,  11.611,3476.881, 965.800,   8.102,1613.078, 448.077, 71,  0,   0.827, 135.409,  37.614,  25.000,  350,   0.000
14:46:51:012, 29206856521139,  960.094,   44.000, 3000,  10.533,3487.465, 968.740,   7.158,1620.270, 450.075, 70,  0,   0.724, 136.136,  37.816,  25.000,  350,   0.000
14:46:51:012, 29206858150603,  960.095,   23.000, 3000,  21.232,3487.479, 968.744,  14.529,1620.279, 450.078, 69,  0,   2.266, 136.138,  37.816,  25.000,  350,   0.000

Total Elapsed Time (sec) = 960.094977
Measured RDTSC Frequency (GHz) = 2.494

Cumulative Processor Energy_0 (Joules) = 3487.478928
Cumulative Processor Energy_0 (mWh) = 968.744147
Average Processor Power_0 (Watt) = 3.632431

Cumulative IA Energy_0 (Joules) = 1620.279480
Cumulative IA Energy_0 (mWh) = 450.077633
Average IA Power_0 (Watt) = 1.687624

Cumulative GT Energy_0 (Joules) = 136.137711
Cumulative GT Energy_0 (mWh) = 37.816031
Average GT Power_0 (Watt) = 0.141796
