System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
11:29:52:311, 56964417878499,   15.792,    2.000,  800,   1.906,  31.907,   8.863,   0.280,   4.548,   1.263, 46,  0,   0.000,   0.031,   0.009,  25.000,  350,   0.000
11:29:52:420, 56964689723424,   15.901,    2.000,  800,   1.991,  32.124,   8.923,   0.324,   4.583,   1.273, 45,  0,   0.000,   0.031,   0.009,  25.000,  350,   0.000
11:29:52:528, 56964960312449,   16.009,    8.000,  800,   2.398,  32.384,   8.996,   0.638,   4.653,   1.292, 46,  0,   0.000,   0.031,   0.009,  25.000,  350,   0.000
11:29:52:637, 56965232009224,   16.118,    2.000,  800,   1.981,  32.600,   9.056,   0.318,   4.687,   1.302, 45,  0,   0.000,   0.031,   0.009,  25.000,  350,   0.000
11:29:52:746, 56965503613499,   16.227,    4.000,  800,   2.218,  32.842,   9.123,   0.442,   4.735,   1.315, 45,  0,   0.004,   0.031,   0.009,  25.000,  350,   0.000
11:29:52:854, 56965773085174,   16.335,    2.000,  800,   2.094,  33.068,   9.186,   0.394,   4.778,   1.327, 46,  0,   0.000,   0.031,   0.009,  25.000,  350,   0.000
11:29:52:958, 56966032350011,   16.439,    0.000,  800,   1.843,  33.260,   9.239,   0.226,   4.802,   1.334, 41,  0,   0.000,   0.031,   0.009,  25.000,  350,   0.000
11:29:53:060, 56966286363199,   16.541,    1.000,  800,   1.834,  33.446,   9.291,   0.225,   4.824,   1.340, 45,  0,   0.000,   0.031,   0.009,  25.000,  350,   0.000
11:29:53:162, 56966540472649,   16.643,    2.000,  800,   1.909,  33.641,   9.345,   0.278,   4.853,   1.348, 44,  0,   0.000,   0.031,   0.009,  25.000,  350,   0.000
11:29:53:264, 56966794489949,   16.745,    2.000,  800,   1.990,  33.843,   9.401,   0.283,   4.882,   1.356, 43,  0,   0.004,   0.032,   0.009,  25.000,  350,   0.000
11:29:53:365, 56967048639949,   16.847,    0.000,  800,   1.780,  34.025,   9.451,   0.182,   4.900,   1.361, 41,  0,   0.000,   0.032,   0.009,  25.000,  350,   0.000
11:29:53:467, 56967302777249,   16.948,    1.000,  800,   1.826,  34.211,   9.503,   0.221,   4.923,   1.367, 44,  0,   0.000,   0.032,   0.009,  25.000,  350,   0.000
11:29:53:569, 56967556914286,   17.050,    1.000,  800,   1.837,  34.398,   9.555,   0.222,   4.945,   1.374, 42,  0,   0.000,   0.032,   0.009,  25.000,  350,   0.000
11:29:53:677, 56967826012711,   17.158,    1.000,  800,   1.848,  34.597,   9.610,   0.240,   4.971,   1.381, 45,  0,   0.000,   0.032,   0.009,  25.000,  350,   0.000
11:29:53:792, 56968111940161,   17.273,    2.000,  800,   2.092,  34.837,   9.677,   0.339,   5.010,   1.392, 47,  0,   0.005,   0.032,   0.009,  25.000,  350,   0.000
11:29:53:907, 56968399764199,   17.388,    1.000,  800,   1.864,  35.052,   9.737,   0.244,   5.038,   1.400, 47,  0,   0.000,   0.032,   0.009,  25.000,  350,   0.000
11:29:54:009, 56968653894586,   17.490,    0.000,  800,   1.740,  35.230,   9.786,   0.159,   5.054,   1.404, 46,  0,   0.000,   0.032,   0.009,  25.000,  350,   0.000
11:29:54:111, 56968907973086,   17.592,    1.000,  800,   1.828,  35.416,   9.838,   0.230,   5.078,   1.411, 44,  0,   0.000,   0.032,   0.009,  25.000,  350,   0.000
11:29:54:213, 56969162043311,   17.694,    2.000,  800,   1.922,  35.612,   9.892,   0.280,   5.106,   1.418, 41,  0,   0.000,   0.032,   0.009,  25.000,  350,   0.000
11:29:54:315, 56969416169124,   17.796,    2.000,  800,   2.039,  35.819,   9.950,   0.314,   5.138,   1.427, 46,  0,   0.006,   0.033,   0.009,  25.000,  350,   0.000
11:29:54:416, 56969670281986,   17.898,    1.000,  800,   1.800,  36.003,  10.001,   0.197,   5.159,   1.433, 44,  0,   0.000,   0.033,   0.009,  25.000,  350,   0.000
11:29:54:518, 56969924330424,   17.999,    1.000,  800,   1.864,  36.193,  10.054,   0.242,   5.183,   1.440, 43,  0,   0.000,   0.033,   0.009,  25.000,  350,   0.000
11:29:54:620, 56970178326111,   18.101,    1.000,  800,   1.843,  36.380,  10.106,   0.235,   5.207,   1.446, 43,  0,   0.000,   0.033,   0.009,  25.000,  350,   0.000
11:29:54:728, 56970446252799,   18.209,    1.000,  800,   1.802,  36.574,  10.159,   0.203,   5.229,   1.452, 44,  0,   0.000,   0.033,   0.009,  25.000,  350,   0.000
11:29:54:829, 56970700388549,   18.311,    3.000,  800,   1.963,  36.774,  10.215,   0.284,   5.258,   1.460, 45,  0,   0.005,   0.033,   0.009,  25.000,  350,   0.000
11:29:54:933, 56970958160311,   18.414,    3.000,  800,   2.015,  36.982,  10.273,   0.330,   5.292,   1.470, 46,  0,   0.000,   0.033,   0.009,  25.000,  350,   0.000
11:29:55:035, 56971212245749,   18.516,    0.000,  800,   1.758,  37.161,  10.323,   0.168,   5.309,   1.475, 42,  0,   0.000,   0.033,   0.009,  25.000,  350,   0.000
11:29:55:137, 56971466461249,   18.618,    1.000,  800,   1.822,  37.347,  10.374,   0.212,   5.331,   1.481, 46,  0,   0.000,   0.033,   0.009,  25.000,  350,   0.000
11:29:55:238, 56971720586261,   18.720,    1.000,  800,   1.876,  37.538,  10.427,   0.263,   5.357,   1.488, 45,  0,   0.000,   0.033,   0.009,  25.000,  350,   0.000
11:29:55:341, 56971975995724,   18.822,    2.000,  800,   1.975,  37.740,  10.483,   0.306,   5.389,   1.497, 46,  0,   0.005,   0.034,   0.009,  25.000,  350,   0.000
11:29:55:444, 56972234010299,   18.925,    1.000,  800,   1.932,  37.940,  10.539,   0.244,   5.414,   1.504, 41,  0,   0.000,   0.034,   0.009,  25.000,  350,   0.000
11:29:55:557, 56972514264074,   19.038,    2.000,  800,   1.990,  38.164,  10.601,   0.326,   5.451,   1.514, 46,  0,   0.000,   0.034,   0.009,  25.000,  350,   0.000
11:29:55:658, 56972768343799,   19.140,    3.000,  800,   2.034,  38.371,  10.659,   0.368,   5.488,   1.524, 48,  0,   0.000,   0.034,   0.009,  25.000,  350,   0.000
11:29:55:760, 56973022479461,   19.242,    0.000,  800,   1.749,  38.549,  10.708,   0.159,   5.504,   1.529, 41,  0,   0.000,   0.034,   0.009,  25.000,  350,   0.000
11:29:55:869, 56973293988824,   19.350,    2.000,  800,   1.902,  38.756,  10.766,   0.264,   5.533,   1.537, 47,  0,   0.006,   0.034,   0.010,  25.000,  350,   0.000
11:29:55:971, 56973547413511,   19.452,    1.000,  800,   1.857,  38.945,  10.818,   0.194,   5.553,   1.542, 46,  0,   0.000,   0.034,   0.010,  25.000,  350,   0.000
11:29:56:087, 56973837702999,   19.568,    1.000,  800,   1.861,  39.161,  10.878,   0.243,   5.581,   1.550, 46,  0,   0.000,   0.034,   0.010,  25.000,  350,   0.000
11:29:56:199, 56974115550774,   19.680,    3.000,  800,   1.993,  39.383,  10.940,   0.343,   5.619,   1.561, 46,  0,   0.000,   0.034,   0.010,  25.000,  350,   0.000
11:29:56:300, 56974369755086,   19.782,    1.000,  800,   1.822,  39.569,  10.991,   0.213,   5.641,   1.567, 45,  0,   0.000,   0.034,   0.010,  25.000,  350,   0.000
11:29:56:402, 56974623762461,   19.883,    2.000,  800,   1.948,  39.767,  11.046,   0.306,   5.672,   1.576, 47,  0,   0.006,   0.035,   0.010,  25.000,  350,   0.000
11:29:56:510, 56974892999236,   19.991,    1.000,  800,   1.919,  39.975,  11.104,   0.230,   5.697,   1.583, 46,  0,   0.000,   0.035,   0.010,  25.000,  350,   0.000
11:29:56:626, 56975182025486,   20.107,    2.000,  800,   1.937,  40.199,  11.166,   0.286,   5.730,   1.592, 46,  0,   0.000,   0.035,   0.010,  25.000,  350,   0.000
11:29:56:728, 56975436328886,   20.209,    0.000,  800,   1.779,  40.380,  11.217,   0.199,   5.751,   1.597, 44,  0,   0.000,   0.035,   0.010,  25.000,  350,   0.000
11:29:56:830, 56975690490324,   20.311,    1.000,  800,   1.821,  40.566,  11.268,   0.216,   5.773,   1.603, 43,  0,   0.000,   0.035,   0.010,  25.000,  350,   0.000
11:29:56:935, 56975953050661,   20.416,    2.000,  800,   1.977,  40.774,  11.326,   0.320,   5.806,   1.613, 46,  0,   0.004,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:037, 56976207254974,   20.518,    1.000,  800,   1.994,  40.977,  11.383,   0.274,   5.834,   1.621, 43,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:151, 56976490484836,   20.632,    1.000,  800,   1.898,  41.193,  11.442,   0.270,   5.865,   1.629, 47,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:258, 56976758712449,   20.739,    0.000,  800,   1.743,  41.380,  11.495,   0.167,   5.883,   1.634, 45,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:361, 56977015429299,   20.842,    1.000,  800,   1.841,  41.570,  11.547,   0.223,   5.906,   1.640, 44,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:463, 56977269589074,   20.944,    2.000,  800,   1.977,  41.771,  11.603,   0.297,   5.936,   1.649, 45,  0,   0.004,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:566, 56977525992261,   21.047,    1.000,  800,   1.879,  41.964,  11.657,   0.226,   5.959,   1.655, 47,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:668, 56977779968949,   21.149,    1.000,  800,   1.890,  42.157,  11.710,   0.264,   5.986,   1.663, 45,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:770, 56978033987449,   21.251,    0.000,  800,   1.764,  42.336,  11.760,   0.174,   6.004,   1.668, 44,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:873, 56978293278874,   21.355,    0.000,  800,   1.691,  42.512,  11.809,   0.139,   6.018,   1.672, 41,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:57:989, 56978581674324,   21.470,    2.000,  800,   1.967,  42.740,  11.872,   0.305,   6.053,   1.681, 47,  0,   0.004,   0.036,   0.010,  25.000,  350,   0.000
11:29:58:104, 56978869495436,   21.586,    1.000,  800,   1.944,  42.964,  11.934,   0.257,   6.083,   1.690, 45,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:58:221, 56979160956761,   21.702,    1.000,  800,   1.923,  43.189,  11.997,   0.286,   6.116,   1.699, 47,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:58:323, 56979415219336,   21.804,    0.000,  800,   1.787,  43.371,  12.047,   0.190,   6.136,   1.704, 43,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:58:425, 56979669310311,   21.906,    1.000,  800,   1.866,  43.561,  12.100,   0.243,   6.161,   1.711, 42,  0,   0.000,   0.036,   0.010,  25.000,  350,   0.000
11:29:58:527, 56979923491449,   22.008,    2.000,  800,   1.939,  43.758,  12.155,   0.289,   6.190,   1.719, 47,  0,   0.004,   0.037,   0.010,  25.000,  350,   0.000
11:29:58:629, 56980177655361,   22.110,    1.000,  800,   1.829,  43.945,  12.207,   0.183,   6.209,   1.725, 44,  0,   0.000,   0.037,   0.010,  25.000,  350,   0.000
11:29:58:731, 56980431595274,   22.212,    2.000,  800,   1.955,  44.144,  12.262,   0.301,   6.239,   1.733, 43,  0,   0.000,   0.037,   0.010,  25.000,  350,   0.000
11:29:58:833, 56980686029511,   22.314,    0.000,  800,   1.771,  44.324,  12.312,   0.191,   6.259,   1.739, 42,  0,   0.000,   0.037,   0.010,  25.000,  350,   0.000
11:29:58:935, 56980940184686,   22.416,    1.000,  800,   1.766,  44.504,  12.362,   0.177,   6.277,   1.744, 41,  0,   0.000,   0.037,   0.010,  25.000,  350,   0.000
11:29:59:042, 56981209058424,   22.524,    1.000,  800,   1.841,  44.703,  12.417,   0.224,   6.301,   1.750, 45,  0,   0.002,   0.037,   0.010,  25.000,  350,   0.000
11:29:59:153, 56981483731199,   22.634,    2.000,  800,   2.003,  44.923,  12.479,   0.295,   6.333,   1.759, 44,  0,   0.004,   0.038,   0.010,  25.000,  350,   0.000
11:29:59:258, 56981746623411,   22.739,    1.000,  800,   1.883,  45.122,  12.534,   0.250,   6.360,   1.767, 42,  0,   0.000,   0.038,   0.010,  25.000,  350,   0.000
11:29:59:360, 56982000751274,   22.841,    1.000,  800,   1.769,  45.302,  12.584,   0.189,   6.379,   1.772, 43,  0,   0.000,   0.038,   0.010,  25.000,  350,   0.000
11:29:59:462, 56982254950224,   22.943,    1.000,  800,   1.907,  45.496,  12.638,   0.268,   6.406,   1.780, 42,  0,   0.000,   0.038,   0.010,  25.000,  350,   0.000
11:29:59:564, 56982508960824,   23.045,    1.000,  800,   1.898,  45.690,  12.692,   0.267,   6.433,   1.787, 45,  0,   0.002,   0.038,   0.010,  25.000,  350,   0.000
11:29:59:665, 56982763016649,   23.147,    3.000,  800,   2.121,  45.906,  12.752,   0.374,   6.472,   1.798, 43,  0,   0.002,   0.038,   0.011,  25.000,  350,   0.000
11:29:59:767, 56983017037549,   23.248,    1.000,  800,   1.768,  46.086,  12.802,   0.190,   6.491,   1.803, 41,  0,   0.000,   0.038,   0.011,  25.000,  350,   0.000
11:29:59:874, 56983282540061,   23.355,    1.000,  800,   1.832,  46.281,  12.856,   0.217,   6.514,   1.809, 45,  0,   0.000,   0.038,   0.011,  25.000,  350,   0.000
11:29:59:989, 56983570312861,   23.470,    1.000,  800,   1.779,  46.486,  12.913,   0.187,   6.536,   1.815, 46,  0,   0.000,   0.038,   0.011,  25.000,  350,   0.000
11:30:00:105, 56983858960870,   23.586,   17.000,  800,   2.489,  46.774,  12.993,   0.723,   6.619,   1.839, 46,  0,   0.004,   0.038,   0.011,  25.000,  350,   0.000
11:30:00:220, 56984145401474,   23.701,    3.000,  800,   2.111,  47.017,  13.060,   0.375,   6.662,   1.851, 47,  0,   0.002,   0.039,   0.011,  25.000,  350,   0.000
11:30:00:321, 56984399567724,   23.803,    0.000,  800,   1.786,  47.199,  13.111,   0.189,   6.682,   1.856, 44,  0,   0.000,   0.039,   0.011,  25.000,  350,   0.000
11:30:00:423, 56984653707761,   23.905,    0.000,  800,   1.710,  47.373,  13.159,   0.148,   6.697,   1.860, 41,  0,   0.000,   0.039,   0.011,  25.000,  350,   0.000
11:30:00:525, 56984907850524,   24.006,    1.000,  800,   1.923,  47.569,  13.214,   0.275,   6.725,   1.868, 43,  0,   0.000,   0.039,   0.011,  25.000,  350,   0.000
11:30:00:628, 56985164429061,   24.109,    4.000,  800,   2.115,  47.786,  13.274,   0.373,   6.763,   1.879, 46,  0,   0.008,   0.040,   0.011,  25.000,  350,   0.000
11:30:00:730, 56985418755111,   24.211,    2.000,  800,   1.962,  47.986,  13.330,   0.258,   6.789,   1.886, 44,  0,   0.003,   0.040,   0.011,  25.000,  350,   0.000
11:30:00:844, 56985701614711,   24.325,    2.000,  800,   2.024,  48.216,  13.393,   0.341,   6.828,   1.897, 45,  0,   0.000,   0.040,   0.011,  25.000,  350,   0.000
11:30:00:945, 56985955660499,   24.427,    0.000,  800,   1.757,  48.395,  13.443,   0.178,   6.846,   1.902, 41,  0,   0.000,   0.040,   0.011,  25.000,  350,   0.000
11:30:01:058, 56986237479661,   24.539,    1.000,  800,   1.779,  48.596,  13.499,   0.183,   6.867,   1.907, 46,  0,   0.000,   0.040,   0.011,  25.000,  350,   0.000
11:30:01:168, 56986511595836,   24.649,    2.000,  800,   1.916,  48.806,  13.557,   0.281,   6.898,   1.916, 45,  0,   0.000,   0.040,   0.011,  25.000,  350,   0.000
11:30:01:270, 56986765443536,   24.751,    2.000,  800,   1.943,  49.004,  13.612,   0.249,   6.923,   1.923, 43,  0,   0.005,   0.040,   0.011,  25.000,  350,   0.000
11:30:01:372, 56987019548199,   24.853,    0.000,  800,   1.758,  49.183,  13.662,   0.169,   6.940,   1.928, 43,  0,   0.000,   0.040,   0.011,  25.000,  350,   0.000
11:30:01:489, 56987312102574,   24.970,    1.000,  800,   1.825,  49.397,  13.721,   0.218,   6.966,   1.935, 46,  0,   0.000,   0.040,   0.011,  25.000,  350,   0.000
11:30:01:598, 56987583407786,   25.079,    1.000,  800,   1.850,  49.598,  13.777,   0.241,   6.992,   1.942, 43,  0,   0.000,   0.040,   0.011,  25.000,  350,   0.000
11:30:01:700, 56987837672424,   25.181,    3.000,  800,   2.022,  49.805,  13.835,   0.347,   7.028,   1.952, 44,  0,   0.003,   0.041,   0.011,  25.000,  350,   0.000
11:30:01:804, 56988097252524,   25.285,    1.000,  800,   1.901,  50.002,  13.890,   0.215,   7.050,   1.958, 45,  0,   0.004,   0.041,   0.011,  25.000,  350,   0.000
11:30:01:906, 56988351307274,   25.387,    1.000,  800,   1.811,  50.187,  13.941,   0.219,   7.072,   1.965, 45,  0,   0.000,   0.041,   0.011,  25.000,  350,   0.000
11:30:02:008, 56988605456636,   25.489,    0.000,  800,   1.759,  50.366,  13.991,   0.171,   7.090,   1.969, 43,  0,   0.000,   0.041,   0.011,  25.000,  350,   0.000
11:30:02:110, 56988859664661,   25.591,    0.000,  800,   1.747,  50.544,  14.040,   0.161,   7.106,   1.974, 44,  0,   0.000,   0.041,   0.011,  25.000,  350,   0.000
11:30:02:220, 56989135292649,   25.701,    2.000,  800,   1.968,  50.762,  14.100,   0.318,   7.141,   1.984, 46,  0,   0.003,   0.041,   0.012,  25.000,  350,   0.000
11:30:02:322, 56989389025011,   25.803,    1.000,  800,   1.906,  50.955,  14.154,   0.216,   7.163,   1.990, 43,  0,   0.002,   0.042,   0.012,  25.000,  350,   0.000
11:30:02:424, 56989643147799,   25.905,    0.000,  800,   1.759,  51.135,  14.204,   0.180,   7.181,   1.995, 41,  0,   0.000,   0.042,   0.012,  25.000,  350,   0.000
11:30:02:526, 56989897269399,   26.007,    1.000,  800,   1.774,  51.315,  14.254,   0.182,   7.200,   2.000, 42,  0,   0.000,   0.042,   0.012,  25.000,  350,   0.000
11:30:02:627, 56990151235824,   26.109,    4.000,  800,   2.168,  51.536,  14.316,   0.460,   7.247,   2.013, 45,  0,   0.000,   0.042,   0.012,  25.000,  350,   0.000
11:30:02:729, 56990405484574,   26.210,    2.000,  800,   1.931,  51.733,  14.370,   0.288,   7.276,   2.021, 41,  0,   0.000,   0.042,   0.012,  25.000,  350,   0.000
11:30:02:831, 56990659652074,   26.312,    2.000,  800,   1.968,  51.934,  14.426,   0.266,   7.303,   2.029, 41,  0,   0.004,   0.042,   0.012,  25.000,  350,   0.000
11:30:02:933, 56990913629324,   26.414,    1.000,  800,   1.773,  52.114,  14.476,   0.192,   7.323,   2.034, 43,  0,   0.000,   0.042,   0.012,  25.000,  350,   0.000
11:30:03:035, 56991167843711,   26.516,    1.000,  800,   1.767,  52.294,  14.526,   0.178,   7.341,   2.039, 41,  0,   0.000,   0.042,   0.012,  25.000,  350,   0.000
11:30:03:140, 56991430728858,   26.621,    1.000,  800,   1.770,  52.481,  14.578,   0.187,   7.361,   2.045, 44,  0,   0.000,   0.042,   0.012,  25.000,  350,   0.000
11:30:03:242, 56991685299074,   26.724,    1.000,  800,   1.870,  52.672,  14.631,   0.253,   7.386,   2.052, 41,  0,   0.000,   0.042,   0.012,  25.000,  350,   0.000
11:30:03:352, 56991958233824,   26.833,    3.000,  800,   2.108,  52.902,  14.695,   0.357,   7.425,   2.063, 42,  0,   0.006,   0.043,   0.012,  25.000,  350,   0.000
11:30:03:458, 56992223621299,   26.939,    0.000,  800,   1.772,  53.091,  14.747,   0.183,   7.445,   2.068, 43,  0,   0.000,   0.043,   0.012,  25.000,  350,   0.000
11:30:03:560, 56992477659886,   27.041,    0.000,  800,   1.753,  53.269,  14.797,   0.165,   7.462,   2.073, 44,  0,   0.000,   0.043,   0.012,  25.000,  350,   0.000
11:30:03:670, 56992752894333,   27.152,    1.000,  800,   1.926,  53.482,  14.856,   0.287,   7.493,   2.081, 45,  0,   0.000,   0.043,   0.012,  25.000,  350,   0.000
11:30:03:772, 56993006779961,   27.253,    0.000,  800,   1.777,  53.663,  14.906,   0.181,   7.512,   2.087, 41,  0,   0.000,   0.043,   0.012,  25.000,  350,   0.000
11:30:03:874, 56993261232811,   27.355,    4.000,  800,   2.107,  53.878,  14.966,   0.378,   7.550,   2.097, 44,  0,   0.004,   0.043,   0.012,  25.000,  350,   0.000
11:30:03:976, 56993515300549,   27.457,    0.000,  800,   1.788,  54.060,  15.017,   0.189,   7.570,   2.103, 41,  0,   0.000,   0.043,   0.012,  25.000,  350,   0.000
11:30:04:078, 56993769280611,   27.559,    1.000,  800,   1.762,  54.239,  15.066,   0.175,   7.587,   2.108, 42,  0,   0.000,   0.043,   0.012,  25.000,  350,   0.000
11:30:04:187, 56994042030961,   27.668,    3.000,  800,   1.985,  54.456,  15.127,   0.338,   7.624,   2.118, 44,  0,   0.000,   0.043,   0.012,  25.000,  350,   0.000
11:30:04:289, 56994296509174,   27.770,    1.000,  800,   1.825,  54.643,  15.178,   0.217,   7.647,   2.124, 46,  0,   0.000,   0.043,   0.012,  25.000,  350,   0.000
11:30:04:401, 56994574291974,   27.882,    2.000,  800,   2.041,  54.870,  15.242,   0.317,   7.682,   2.134, 44,  0,   0.004,   0.044,   0.012,  25.000,  350,   0.000
11:30:04:502, 56994828351124,   27.984,    0.000,  800,   1.727,  55.046,  15.291,   0.158,   7.698,   2.138, 44,  0,   0.000,   0.044,   0.012,  25.000,  350,   0.000
